category	over_represented_pvalue	under_represented_pvalue	numDEInCat	numInCat	term	ontology	p_adjust_over_represented	p_adjust_under_represented
GO:0016361	1.0000000000179	0.89159599234926	0	1	activin receptor activity, type I	MF	1	1
GO:0007084	1.00000000001792	0.891745634678175	0	1	mitotic nuclear membrane reassembly	BP	1	1
GO:0101024	1.00000000001792	0.891745634678175	0	1	mitotic nuclear membrane organization	BP	1	1
GO:1905832	1.00000000001792	0.891745634678175	0	1	positive regulation of spindle assembly	BP	1	1
GO:2000433	1.00000000001792	0.891745634678175	0	1	positive regulation of cytokinesis, actomyosin contractile ring assembly	BP	1	1
GO:0001651	1.00000000001793	0.951415858529619	0	1	dense fibrillar component	CC	1	1
GO:0006530	1.00000000001795	0.948730913887705	0	1	asparagine catabolic process	BP	1	1
GO:0008798	1.00000000001795	0.948730913887705	0	1	beta-aspartyl-peptidase activity	MF	1	1
GO:0033345	1.00000000001795	0.948730913887705	0	1	asparagine catabolic process via L-aspartate	BP	1	1
GO:0003925	1.00000000001796	0.922118970089753	0	1	G protein activity	MF	1	1
GO:0046825	1.00000000001797	0.714075848017303	0	3	regulation of protein export from nucleus	BP	1	1
GO:0048801	1.00000000001799	0.955636100972178	0	1	antennal joint morphogenesis	BP	1	1
GO:0001003	1.00000000001808	0.96556314999147	0	1	RNA polymerase III type 2 promoter sequence-specific DNA binding	MF	1	1
GO:0001093	1.00000000001808	0.96556314999147	0	1	TFIIB-class transcription factor binding	MF	1	1
GO:0017065	1.00000000001808	0.96556314999147	0	1	single-strand selective uracil DNA N-glycosylase activity	MF	1	1
GO:1903259	1.00000000001808	0.96556314999147	0	1	exon-exon junction complex disassembly	BP	1	1
GO:1990448	1.00000000001808	0.96556314999147	0	1	exon-exon junction complex binding	MF	1	1
GO:0061657	1.00000000001811	0.977614553911339	0	1	UFM1 conjugating enzyme activity	MF	1	1
GO:0046344	1.00000000001814	0.894083739639031	0	1	ecdysteroid catabolic process	BP	1	1
GO:1904812	1.00000000001815	0.892722942709295	0	1	rRNA acetylation involved in maturation of SSU-rRNA	BP	1	1
GO:1990882	1.00000000001815	0.892722942709295	0	1	rRNA acetylation	BP	1	1
GO:1990883	1.00000000001815	0.892722942709295	0	1	rRNA cytidine N-acetyltransferase activity	MF	1	1
GO:1990884	1.00000000001815	0.892722942709295	0	1	RNA acetylation	BP	1	1
GO:1904060	1.00000000001815	0.888159611780338	0	2	negative regulation of locomotor rhythm	BP	1	1
GO:0015203	1.00000000001817	0.891286044680098	0	1	polyamine transmembrane transporter activity	MF	1	1
GO:0015417	1.00000000001817	0.891286044680098	0	1	ABC-type polyamine transporter activity	MF	1	1
GO:0015846	1.00000000001817	0.891286044680098	0	1	polyamine transport	BP	1	1
GO:1902047	1.00000000001817	0.891286044680098	0	1	polyamine transmembrane transport	BP	1	1
GO:0031952	1.00000000001819	0.897302799961702	0	1	regulation of protein autophosphorylation	BP	1	1
GO:0031954	1.00000000001819	0.897302799961702	0	1	positive regulation of protein autophosphorylation	BP	1	1
GO:0042283	1.00000000001819	0.936487087197119	0	1	dolichyl pyrophosphate Glc1Man9GlcNAc2 alpha-1,3-glucosyltransferase activity	MF	1	1
GO:1903630	1.00000000001823	0.902713760954328	0	2	regulation of aminoacyl-tRNA ligase activity	BP	1	1
GO:1903632	1.00000000001823	0.902713760954328	0	2	positive regulation of aminoacyl-tRNA ligase activity	BP	1	1
GO:0004140	1.00000000001829	0.90354012959239	0	2	dephospho-CoA kinase activity	MF	1	1
GO:0005220	1.0000000000183	0.889861530170389	0	1	inositol 1,4,5-trisphosphate-sensitive calcium-release channel activity	MF	1	1
GO:0046000	1.0000000000183	0.889861530170389	0	1	positive regulation of ecdysteroid secretion	BP	1	1
GO:2000833	1.0000000000183	0.889861530170389	0	1	positive regulation of steroid hormone secretion	BP	1	1
GO:0016432	1.00000000001832	0.854543158793569	0	2	tRNA-uridine aminocarboxypropyltransferase activity	MF	1	1
GO:0001042	1.00000000001837	0.914695660765989	0	1	RNA polymerase I core binding	MF	1	1
GO:0001181	1.00000000001837	0.914695660765989	0	1	RNA polymerase I general transcription initiation factor activity	MF	1	1
GO:0004837	1.00000000001838	0.8266585132735	0	2	tyrosine decarboxylase activity	MF	1	1
GO:0090053	1.0000000000184	0.891606429624634	0	1	positive regulation of pericentric heterochromatin formation	BP	1	1
GO:0031115	1.00000000001841	0.794287429870976	0	2	negative regulation of microtubule polymerization	BP	1	1
GO:0034552	1.00000000001842	0.893866045170072	0	5	respiratory chain complex II assembly	BP	1	1
GO:0034553	1.00000000001842	0.893866045170072	0	5	mitochondrial respiratory chain complex II assembly	BP	1	1
GO:0040038	1.00000000001845	0.89128763579199	0	1	polar body extrusion after meiotic divisions	BP	1	1
GO:0034351	1.00000000001845	0.890677266479498	0	1	negative regulation of glial cell apoptotic process	BP	1	1
GO:0033699	1.00000000001848	0.898843738330667	0	1	DNA 5'-adenosine monophosphate hydrolase activity	MF	1	1
GO:1990165	1.00000000001848	0.898843738330667	0	1	single-strand break-containing DNA binding	MF	1	1
GO:0003880	1.0000000000185	0.890430839343391	0	2	protein C-terminal carboxyl O-methyltransferase activity	MF	1	1
GO:0006481	1.0000000000185	0.890430839343391	0	2	C-terminal protein methylation	BP	1	1
GO:1904338	1.00000000001852	0.890780292645943	0	1	regulation of dopaminergic neuron differentiation	BP	1	1
GO:1904340	1.00000000001852	0.890780292645943	0	1	positive regulation of dopaminergic neuron differentiation	BP	1	1
GO:0035608	1.00000000001852	0.890550296245146	0	1	protein deglutamylation	BP	1	1
GO:0035610	1.00000000001852	0.890550296245146	0	1	protein side chain deglutamylation	BP	1	1
GO:0004740	1.00000000001859	0.893210180486933	0	1	pyruvate dehydrogenase (acetyl-transferring) kinase activity	MF	1	1
GO:0003837	1.0000000000186	0.949463003776149	0	1	beta-ureidopropionase activity	MF	1	1
GO:0033396	1.0000000000186	0.949463003776149	0	1	beta-alanine biosynthetic process via 3-ureidopropionate	BP	1	1
GO:0090661	1.00000000001865	0.988918264790063	0	1	box H/ACA telomerase RNP complex	CC	1	1
GO:0003904	1.00000000001867	0.84207417860336	0	2	deoxyribodipyrimidine photo-lyase activity	MF	1	1
GO:0003913	1.00000000001867	0.84207417860336	0	2	DNA photolyase activity	MF	1	1
GO:0000973	1.00000000001868	0.856520695393219	0	2	post-transcriptional tethering of RNA polymerase II gene DNA at nuclear periphery	BP	1	1
GO:0000095	1.00000000001868	0.961595208067298	0	1	S-adenosyl-L-methionine transmembrane transporter activity	MF	1	1
GO:0015805	1.00000000001868	0.961595208067298	0	1	S-adenosyl-L-methionine transport	BP	1	1
GO:0090071	1.00000000001871	0.937514343498521	0	1	negative regulation of ribosome biogenesis	BP	1	1
GO:0004705	1.00000000001873	0.919584747975564	0	1	JUN kinase activity	MF	1	1
GO:0007258	1.00000000001873	0.919584747975564	0	1	JUN phosphorylation	BP	1	1
GO:0070921	1.00000000001875	0.971015054748563	0	1	regulation of siRNA production	BP	1	1
GO:0097355	1.00000000001875	0.971015054748563	0	1	protein localization to heterochromatin	BP	1	1
GO:1903705	1.00000000001875	0.971015054748563	0	1	positive regulation of siRNA production	BP	1	1
GO:1903999	1.00000000001875	0.947858193977936	0	1	negative regulation of eating behavior	BP	1	1
GO:0043518	1.00000000001877	0.913705853699744	0	1	negative regulation of DNA damage response, signal transduction by p53 class mediator	BP	1	1
GO:0097224	1.0000000000188	0.964576928590304	0	1	sperm connecting piece	CC	1	1
GO:0043179	1.0000000000188	0.893821156579775	0	1	rhythmic excitation	BP	1	1
GO:0005055	1.00000000001882	0.891280192891715	0	1	laminin receptor activity	MF	1	1
GO:0035302	1.00000000001885	0.91233228392796	0	1	ecdysteroid 25-hydroxylase activity	MF	1	1
GO:0001015	1.00000000001886	0.952450509627932	0	1	snoRNA transcription by RNA polymerase II	BP	1	1
GO:0003908	1.00000000001886	0.952450509627932	0	1	methylated-DNA-[protein]-cysteine S-methyltransferase activity	MF	1	1
GO:0006307	1.00000000001886	0.952450509627932	0	1	DNA dealkylation involved in DNA repair	BP	1	1
GO:0009302	1.00000000001886	0.952450509627932	0	1	sno(s)RNA transcription	BP	1	1
GO:0090086	1.00000000001886	0.952450509627932	0	1	negative regulation of protein deubiquitination	BP	1	1
GO:1903093	1.00000000001886	0.952450509627932	0	1	regulation of protein K48-linked deubiquitination	BP	1	1
GO:1903094	1.00000000001886	0.952450509627932	0	1	negative regulation of protein K48-linked deubiquitination	BP	1	1
GO:1990470	1.00000000001886	0.952450509627932	0	1	piRNA cluster binding	MF	1	1
GO:0044594	1.00000000001888	0.910232492652156	0	1	17-beta-hydroxysteroid dehydrogenase (NAD+) activity	MF	1	1
GO:0080023	1.00000000001888	0.910232492652156	0	1	3R-hydroxyacyl-CoA dehydratase activity	MF	1	1
GO:0006655	1.00000000001888	0.673593855536265	0	5	phosphatidylglycerol biosynthetic process	BP	1	1
GO:0090522	1.00000000001889	0.63856048309429	0	4	vesicle tethering involved in exocytosis	BP	1	1
GO:0006288	1.00000000001892	0.900627143102386	0	1	base-excision repair, DNA ligation	BP	1	1
GO:0043504	1.00000000001892	0.900627143102386	0	1	mitochondrial DNA repair	BP	1	1
GO:0070421	1.00000000001892	0.900627143102386	0	1	DNA ligase III-XRCC1 complex	CC	1	1
GO:0048734	1.00000000001893	0.89151601615582	0	1	proboscis morphogenesis	BP	1	1
GO:0003940	1.00000000001893	0.908677921113526	0	1	L-iduronidase activity	MF	1	1
GO:0017118	1.00000000001893	0.908677921113526	0	1	lipoyltransferase activity	MF	1	1
GO:0033039	1.00000000001893	0.908677921113526	0	1	salty taste receptor activity	MF	1	1
GO:1902074	1.00000000001893	0.908677921113526	0	1	response to salt	BP	1	1
GO:1902075	1.00000000001893	0.908677921113526	0	1	cellular response to salt	BP	1	1
GO:0044615	1.00000000001894	0.689048312517151	0	4	nuclear pore nuclear basket	CC	1	1
GO:0000112	1.00000000001895	0.900119591001441	0	1	nucleotide-excision repair factor 3 complex	CC	1	1
GO:0043525	1.00000000001896	0.709946087149391	0	3	positive regulation of neuron apoptotic process	BP	1	1
GO:0016524	1.000000000019	0.890473274034372	0	1	latrotoxin receptor activity	MF	1	1
GO:0010309	1.00000000001901	0.976038794474629	0	1	acireductone dioxygenase [iron(II)-requiring] activity	MF	1	1
GO:0003878	1.00000000001901	0.891700922135049	0	1	ATP citrate synthase activity	MF	1	1
GO:0004587	1.00000000001904	0.942985919998686	0	1	ornithine-oxo-acid transaminase activity	MF	1	1
GO:0005053	1.00000000001904	0.942985919998686	0	1	peroxisome matrix targeting signal-2 binding	MF	1	1
GO:0005782	1.00000000001904	0.942985919998686	0	1	peroxisomal matrix	CC	1	1
GO:0010121	1.00000000001904	0.942985919998686	0	1	arginine catabolic process to proline via ornithine	BP	1	1
GO:0019493	1.00000000001904	0.942985919998686	0	1	arginine catabolic process to proline	BP	1	1
GO:0019544	1.00000000001904	0.942985919998686	0	1	arginine catabolic process to glutamate	BP	1	1
GO:0031907	1.00000000001904	0.942985919998686	0	1	microbody lumen	CC	1	1
GO:0005159	1.00000000001911	0.891832237969582	0	1	insulin-like growth factor receptor binding	MF	1	1
GO:0015643	1.00000000001912	0.916772368478361	0	1	toxic substance binding	MF	1	1
GO:0048505	1.00000000001923	0.891733408941336	0	1	regulation of timing of cell differentiation	BP	1	1
GO:0050265	1.00000000001927	0.822665083538249	0	2	RNA uridylyltransferase activity	MF	1	1
GO:0005052	1.00000000001928	0.911357123278069	0	1	peroxisome matrix targeting signal-1 binding	MF	1	1
GO:0015054	1.00000000001928	0.911357123278069	0	1	gastrin receptor activity	MF	1	1
GO:0000285	1.00000000001935	0.891091441086802	0	1	1-phosphatidylinositol-3-phosphate 5-kinase activity	MF	1	1
GO:0061511	1.00000000001936	0.639477763086476	0	4	centriole elongation	BP	1	1
GO:0000719	1.00000000001936	0.921648701459273	0	1	photoreactive repair	BP	1	1
GO:0006290	1.00000000001936	0.921648701459273	0	1	pyrimidine dimer repair	BP	1	1
GO:0044716	1.00000000001936	0.921648701459273	0	1	8-oxo-GDP phosphatase activity	MF	1	1
GO:0061656	1.00000000001937	0.926228901119914	0	1	SUMO conjugating enzyme activity	MF	1	1
GO:0098556	1.00000000001937	0.926228901119914	0	1	cytoplasmic side of rough endoplasmic reticulum membrane	CC	1	1
GO:0048681	1.00000000001938	0.819656077057521	0	2	negative regulation of axon regeneration	BP	1	1
GO:0070571	1.00000000001938	0.819656077057521	0	2	negative regulation of neuron projection regeneration	BP	1	1
GO:0015647	1.00000000001941	0.908122733079214	0	1	peptidoglycan transmembrane transporter activity	MF	1	1
GO:0015835	1.00000000001941	0.908122733079214	0	1	peptidoglycan transport	BP	1	1
GO:0034967	1.00000000001941	0.888557419676511	0	1	Set3 complex	CC	1	1
GO:0070210	1.00000000001941	0.888557419676511	0	1	Rpd3L-Expanded complex	CC	1	1
GO:0051499	1.00000000001941	0.981981113580241	0	1	D-aminoacyl-tRNA deacylase activity	MF	1	1
GO:0051500	1.00000000001941	0.981981113580241	0	1	D-tyrosyl-tRNA(Tyr) deacylase activity	MF	1	1
GO:0106026	1.00000000001941	0.981981113580241	0	1	Gly-tRNA(Ala) hydrolase activity	MF	1	1
GO:0036124	1.00000000001944	0.794213172610943	0	2	histone H3-K9 trimethylation	BP	1	1
GO:1900112	1.00000000001944	0.794213172610943	0	2	regulation of histone H3-K9 trimethylation	BP	1	1
GO:1900114	1.00000000001944	0.794213172610943	0	2	positive regulation of histone H3-K9 trimethylation	BP	1	1
GO:0061501	1.00000000001944	0.933094840981458	0	1	2',3'-cyclic GMP-AMP synthase activity	MF	1	1
GO:0008240	1.00000000001948	0.891643358213083	0	1	tripeptidyl-peptidase activity	MF	1	1
GO:0051340	1.0000000000195	0.735537339555301	0	5	regulation of ligase activity	BP	1	1
GO:0051351	1.0000000000195	0.735537339555301	0	5	positive regulation of ligase activity	BP	1	1
GO:0004335	1.0000000000195	0.893342904387284	0	1	galactokinase activity	MF	1	1
GO:0031205	1.00000000001951	0.895136689618606	0	1	endoplasmic reticulum Sec complex	CC	1	1
GO:0031207	1.00000000001951	0.895136689618606	0	1	Sec62/Sec63 complex	CC	1	1
GO:0005690	1.00000000001952	0.993873209921678	0	1	U4atac snRNP	CC	1	1
GO:0033925	1.00000000001952	0.911179140953471	0	1	mannosyl-glycoprotein endo-beta-N-acetylglucosaminidase activity	MF	1	1
GO:0007107	1.00000000001953	0.901449597568955	0	1	membrane addition at site of cytokinesis	BP	1	1
GO:0044614	1.00000000001954	0.824613787537358	0	2	nuclear pore cytoplasmic filaments	CC	1	1
GO:1905349	1.00000000001957	0.63852356160099	0	5	ciliary transition zone assembly	BP	1	1
GO:0035593	1.00000000001961	0.814488695476614	0	2	positive regulation of Wnt signaling pathway by establishment of Wnt protein localization to extracellular region	BP	1	1
GO:0004340	1.00000000001961	0.745253347099429	0	4	glucokinase activity	MF	1	1
GO:0008193	1.00000000001964	0.957920695029875	0	1	tRNA guanylyltransferase activity	MF	1	1
GO:0010795	1.00000000001966	0.957493850490911	0	1	regulation of ubiquinone biosynthetic process	BP	1	1
GO:0000099	1.00000000001967	0.93975940314729	0	1	sulfur amino acid transmembrane transporter activity	MF	1	1
GO:0000101	1.00000000001967	0.93975940314729	0	1	sulfur amino acid transport	BP	1	1
GO:0015184	1.00000000001967	0.93975940314729	0	1	L-cystine transmembrane transporter activity	MF	1	1
GO:0015811	1.00000000001967	0.93975940314729	0	1	L-cystine transport	BP	1	1
GO:0071667	1.00000000001967	0.93975940314729	0	1	DNA/RNA hybrid binding	MF	1	1
GO:0035014	1.0000000000197	0.65748704307729	0	4	phosphatidylinositol 3-kinase regulator activity	MF	1	1
GO:0046935	1.0000000000197	0.65748704307729	0	4	1-phosphatidylinositol-3-kinase regulator activity	MF	1	1
GO:0050218	1.00000000001972	0.898443518398704	0	1	propionate-CoA ligase activity	MF	1	1
GO:0031932	1.00000000001973	0.67934299359396	0	4	TORC2 complex	CC	1	1
GO:0004064	1.00000000001975	0.85453314956474	0	2	arylesterase activity	MF	1	1
GO:0016843	1.00000000001975	0.85453314956474	0	2	amine-lyase activity	MF	1	1
GO:0016844	1.00000000001975	0.85453314956474	0	2	strictosidine synthase activity	MF	1	1
GO:0045925	1.00000000001976	0.891371952716191	0	1	positive regulation of female receptivity	BP	1	1
GO:0097322	1.00000000001976	0.863927811617839	0	2	7SK snRNA binding	MF	1	1
GO:0042586	1.00000000001977	0.945492788562688	0	2	peptide deformylase activity	MF	1	1
GO:0043686	1.00000000001977	0.945492788562688	0	2	co-translational protein modification	BP	1	1
GO:0004427	1.00000000001977	0.943918824139748	0	1	inorganic diphosphate phosphatase activity	MF	1	1
GO:0098574	1.00000000001977	0.943918824139748	0	1	cytoplasmic side of lysosomal membrane	CC	1	1
GO:1901608	1.00000000001977	0.943918824139748	0	1	regulation of vesicle transport along microtubule	BP	1	1
GO:1901610	1.00000000001977	0.943918824139748	0	1	positive regulation of vesicle transport along microtubule	BP	1	1
GO:1902513	1.00000000001977	0.943918824139748	0	1	regulation of organelle transport along microtubule	BP	1	1
GO:1902803	1.00000000001977	0.943918824139748	0	1	regulation of synaptic vesicle transport	BP	1	1
GO:1902805	1.00000000001977	0.943918824139748	0	1	positive regulation of synaptic vesicle transport	BP	1	1
GO:1903040	1.00000000001977	0.943918824139748	0	1	exon-exon junction complex assembly	BP	1	1
GO:1903742	1.00000000001977	0.943918824139748	0	1	regulation of anterograde synaptic vesicle transport	BP	1	1
GO:1903744	1.00000000001977	0.943918824139748	0	1	positive regulation of anterograde synaptic vesicle transport	BP	1	1
GO:0030562	1.00000000001979	0.98523674881958	0	4	rRNA 2'-O-ribose methylation guide activity	MF	1	1
GO:0070773	1.00000000001981	0.891593073390977	0	1	protein-N-terminal glutamine amidohydrolase activity	MF	1	1
GO:1903852	1.00000000001983	0.919460101599468	0	1	positive regulation of cristae formation	BP	1	1
GO:1901873	1.00000000001985	0.964893649971573	0	1	regulation of post-translational protein modification	BP	1	1
GO:0002032	1.00000000001985	0.850215835645195	0	2	desensitization of G protein-coupled receptor signaling pathway by arrestin	BP	1	1
GO:0002046	1.00000000001985	0.850215835645195	0	2	opsin binding	MF	1	1
GO:0032091	1.00000000001985	0.850215835645195	0	2	negative regulation of protein binding	BP	1	1
GO:0019166	1.00000000001986	0.951506119453633	0	1	trans-2-enoyl-CoA reductase (NADPH) activity	MF	1	1
GO:0004392	1.00000000001987	0.959901194199874	0	1	heme oxygenase (decyclizing) activity	MF	1	1
